"alt","comments","facebookUrl","images/0/thumb","images/1/thumb","images/2/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","translatedText","url"
,"157","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t57/1/16/1f609.png",,,"true","5700",,"543362459038077","1748178305223147","284","Já pensou se tudo fosse fácil assim? Chegou o LOCALIZA FAST, o novo serviço exclusivo da Localiza que facilita sua vida. No futuro, alugar um carro vai ser assim, aqui, já é ;)! #LOCALIZAFAST #VaideLocaliza","https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/20728465_1748189468555364_3642705417508749312_n.jpg?stp=dst-jpg_p280x280&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=cGomOMCTUQcAX9Sk1Qw&_nc_ht=scontent-iad3-1.xx&oh=00_AfCXaZK5tHLMVNOzy2X-f66Zd104IgxN6FotQnsskEHfFA&oe=63BB33FE","Tuesday, August 8, 2017 at 2:00 PM","1502226000000","https://www.facebook.com/543362459038077/posts/1748178305223147",,"https://www.facebook.com/Localiza/videos/1748178305223147/"
,"24","https://pt-br.facebook.com/Localiza/",,,,"true","932",,"543362459038077","1747108235330154","104","Como patrocinadores do Festival de Dança de Joinville 2017, não podíamos deixar de contagiar as ruas da cidade com muita alegria, movimento e música. Olha só! #VaideLocaliza #SinalVerdeParaaCultura","https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/20691276_1747110591996585_1586199690917969920_n.jpg?stp=dst-jpg_p280x280&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=uACbwJFqLL8AX_9_m34&_nc_ht=scontent-iad3-1.xx&oh=00_AfBOMR7ZXK3BfNR8pZMud6N4H72UXNICd_wXbOWvKEmG_g&oe=63BA757F","Monday, August 7, 2017 at 12:24 PM","1502133874000","https://www.facebook.com/543362459038077/posts/1747108235330154",,"https://www.facebook.com/Localiza/videos/1747108235330154/"
,"24","https://pt-br.facebook.com/Localiza/",,,,,"978","https://www.facebook.com/Localiza/photos/a.615325211841801/1745899932117651/?type=3","543362459038077","1745899932117651","51","Foi emocionante! Parabéns, seleção feminina de vôlei pelo 12º Grand Prix 🏐 🏆. E nossas meninas do Camponesa/Minas brilharam \o/. Valeu Rosamaria, Mara e Macrís! Estamos juntos na temporada 2017/2018. #VaideLocaliza #SinalVerdeParaoEsporte Foto: Divulgação/FIVB","https://scontent-iad3-1.xx.fbcdn.net/v/t1.18169-9/20637948_1745899932117651_4125558453329010636_n.png?_nc_cat=111&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=_R3Gf0PLQagAX96tt-N&_nc_ht=scontent-iad3-1.xx&oh=00_AfCzqaSEKrkwRRn4gALXRhQmN8Z2MWcb0HbJC46_sJCRUg&oe=63DD6861","Sunday, August 6, 2017 at 12:14 PM","1502046888000","https://www.facebook.com/543362459038077/posts/1745899932117651",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1745899932117651/?type=3"
,"22","https://pt-br.facebook.com/Localiza/",,,,,"2800","https://media.giphy.com/media/l1J3qhth4v8eHoNeE/source.gif","543362459038077","1743298052377839","35","Parabéns ao Agnaldo Oliveira e à Pablia Pasian, vencedores da nossa promoção de aniversário “Roteiro Premiado”. Aproveitem! 🎂🎉 #VaideLocaliza #Aniversário #44anos","https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/31296028_6111240193974_7677766014586585088_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=109&ccb=1-7&_nc_sid=67cdda&_nc_ohc=rMWr_kSWWKMAX8XURvL&_nc_oc=AQnl_OicaX-ENT4MKtaua1-Sahj4zviqzu6mP4X-VjayGWC4yXQzSxOkp0NTAgzZlCvHlslJoZtF1AZqeRFHdmBq&_nc_ht=scontent-iad3-1.xx&oh=00_AfBKWEtyjSr_jPl-QUeQQhovG7ZVR7pd6KpG9w8xt9epQA&oe=63BA3A64","Friday, August 4, 2017 at 12:47 PM","1501876030000","https://www.facebook.com/543362459038077/posts/1743298052377839",,"https://www.facebook.com/Localiza/posts/1743298052377839"
"'Em 2017, chegamos à incrível marca de mais de 150 mil carros 🎈. É a maior e mais moderna frota da América Latina para você usar quando e onde quiser #VaideLocaliza'","19","https://pt-br.facebook.com/Localiza/",,,,,"349","https://www.facebook.com/Localiza/photos/pcb.1742106079163703/1742105412497103/?type=3","543362459038077","1742112939163017","44","","https://scontent.fpos1-1.fna.fbcdn.net/v/t1.18169-9/20525767_1742105412497103_8026495791644001753_n.png?stp=dst-png_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=b8aab4&_nc_ohc=00V18qayUM8AX-C2SfU&_nc_ht=scontent.fpos1-1.fna&oh=00_AfCSTDCmYOrlCciBrKyDmuCivKZGrZBdgGdzSnrMhMnevg&oe=63DD3756","Thursday, August 3, 2017 at 2:00 PM","1501794010000","https://www.facebook.com/543362459038077/posts/1742112939163017",,"https://www.facebook.com/Localiza/posts/pfbid0PzRYXtiHbQZtupRLJi5gK9vaM3adKTHEXZx4nwDDVMjJf67TnARS2ckhbXR14aZol"
,"51","https://pt-br.facebook.com/Localiza/",,,,"true","1200",,"543362459038077","1742087489165562","264","Motivos não faltam para comemorar: nova sede, mais de 150.000 carros na frota e resultados incríveis! Mas tudo isso só faz sentido porque estamos cada vez mais acelerados por você, nosso cliente 🚗💚  #VaideLocaliza #AceleraLocaliza #OrgulhodePertencer #NovaSedeLocaliza","https://scontent.fpos1-2.fna.fbcdn.net/v/t15.5256-10/20642880_1742092755831702_4072855106691792896_n.jpg?stp=dst-jpg_p280x280&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=iJNsjrjnFGUAX-0vQNe&_nc_ht=scontent.fpos1-2.fna&oh=00_AfDdku1BramVoJS-EmoyNa8FWI2d7L6c8HtNV2S6giY6cQ&oe=63BA5E37","Thursday, August 3, 2017 at 2:00 PM","1501794000000","https://www.facebook.com/543362459038077/posts/1742087489165562",,"https://www.facebook.com/Localiza/videos/1742087489165562/"
"No photo description available.","3","https://pt-br.facebook.com/Localiza/",,,,,"110","https://www.facebook.com/Localiza/photos/a.615314801842842/1741677249206586/?type=3","543362459038077","1741677575873220","4","","https://scontent.fpos1-1.fna.fbcdn.net/v/t1.18169-9/20597455_1741677249206586_3943151281912937219_n.png?stp=dst-png_s526x296&_nc_cat=102&ccb=1-7&_nc_sid=05277f&_nc_ohc=1RdS-IEETRAAX9hrlcZ&_nc_ht=scontent.fpos1-1.fna&oh=00_AfBQtpXnZc5sTiAqXdUblD-2kOgAK7HY0VLnI1ge-iYaKA&oe=63DD4092","Thursday, August 3, 2017 at 7:17 AM","1501769870000","https://www.facebook.com/543362459038077/posts/1741677575873220",,"https://www.facebook.com/Localiza/posts/1741677575873220"
,"31","https://pt-br.facebook.com/Localiza/",,,,"true","2500",,"543362459038077","1741631305877847","90","O futuro está aqui: com LOCALIZA FAST você reserva e abre o carro direto pelo celular. Baixe nosso app e conheça o novo serviço exclusivo da Localiza que facilita sua vida. #LOCALIZAFAST #VaideLocaliza","https://scontent.fpos1-2.fna.fbcdn.net/v/t15.5256-10/20642741_1741633275877650_3795713782047571968_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=V7ZkG33scvAAX8PB9NJ&_nc_ht=scontent.fpos1-2.fna&oh=00_AfCVGOaOeMW-BRHgel6sNBPumtu6eQwQVjiC7yXTFH4Q2w&oe=63BB32DA","Thursday, August 3, 2017 at 6:32 AM","1501767165000","https://www.facebook.com/543362459038077/posts/1741631305877847",,"https://www.facebook.com/Localiza/videos/1741631305877847/"
,"154","https://pt-br.facebook.com/Localiza/",,,,"true","9400",,"543362459038077","1740646982642946","538","Chegou o LOCALIZA FAST, o novo serviço exclusivo da Localiza que facilita sua vida. No futuro, alugar um carro vai ser assim, aqui, já é! #LOCALIZAFAST  #VaideLocaliza","https://scontent.fpos1-1.fna.fbcdn.net/v/t15.5256-10/20625053_1740650825975895_8177599151555477504_n.jpg?stp=dst-jpg_p280x280&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=SiBvuz6utmAAX-cmy4j&_nc_ht=scontent.fpos1-1.fna&oh=00_AfDdI6d_Qz00t8mpH0v9dWWvn2L2ynSfNNE58anzPEYvwg&oe=63BB7721","Wednesday, August 2, 2017 at 11:00 AM","1501696800000","https://www.facebook.com/543362459038077/posts/1740646982642946",,"https://www.facebook.com/Localiza/videos/1740646982642946/"
,"2","https://pt-br.facebook.com/Localiza/",,,,,"2600","https://goo.gl/cZhYYj","543362459038077","1738508306190147","13","Alugar um carro é mais simples do que parece. Confira nossos canais e faça a sua reserva 😉","https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/30554035_6111240194574_5812207498819534848_n.png?stp=cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=101&ccb=1-7&_nc_sid=67cdda&_nc_ohc=RfYsrjXziTkAX_3wGSD&_nc_ht=scontent-iad3-2.xx&oh=00_AfC7cxtdgdewg7zKDFHdFOB6WGmBYEQV5ss9YQdulNLogg&oe=63BA5A46","Monday, July 31, 2017 at 3:26 PM","1501539989000","https://www.facebook.com/543362459038077/posts/1738508306190147",,"https://www.facebook.com/Localiza/posts/1738508306190147"
,"27","https://pt-br.facebook.com/Localiza/",,,,"true","850",,"543362459038077","1738310326209945","51","E o melhor: quanto mais tempo você ficar com o carro, menor é a mensalidade. Reserve já, #VaideLocaliza e economize >> https://goo.gl/YT8c7o","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/20617726_1738311909543120_1170424016029089792_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=_lCLIAsJoO8AX_PcgH5&_nc_ht=scontent-iad3-2.xx&oh=00_AfAuMk-kuB4rESuRtZsaS-hHccvMQWtDLe5Im05BwymV1Q&oe=63BA3DF3","Monday, July 31, 2017 at 11:35 AM","1501526123000","https://www.facebook.com/543362459038077/posts/1738310326209945",,"https://www.facebook.com/Localiza/videos/1738310326209945/"
,"5","https://pt-br.facebook.com/Localiza/",,,,"true","571",,"543362459038077","1734911083216536","27","No digital é muito mais legal 🎼! Aumente o som do carro e curta nosso canal no Spotify. Você viaja cantando, se diverte e nem sente o tempo passar #VaideLocaliza >> http://spoti.fi/2vQRxo5","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/20482876_1734914579882853_88390487081222144_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=08861d&_nc_ohc=HFx3F1KOlUoAX_lqqpT&_nc_ht=scontent-iad3-2.xx&oh=00_AfCDtIRV4HTWlgm7k8EKpLRt-PQPkDYVCdrHkiO-ggYt7g&oe=63BA30F9","Friday, July 28, 2017 at 1:36 PM","1501274172000","https://www.facebook.com/543362459038077/posts/1734911083216536",,"https://www.facebook.com/Localiza/videos/1734911083216536/"
,"17","https://pt-br.facebook.com/Localiza/",,,,"true","482",,"543362459038077","1733597096681268","14","Aproveite este desconto especial e vá conhecer o maior aquário marinho da América do Sul 🐟🐟! Saiba mais e #VaideLocaliza >> https://goo.gl/bwGZwU","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/20453492_1733603390013972_3106187989907144704_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=hfYIa8VwnfAAX_rT41X&_nc_ht=scontent-iad3-2.xx&oh=00_AfB3WVX6Rp3W-Owj6ToconTJe8DEtPi459IqRaI4pAmcWQ&oe=63BBB9C8","Thursday, July 27, 2017 at 2:00 PM","1501189200000","https://www.facebook.com/543362459038077/posts/1733597096681268",,"https://www.facebook.com/Localiza/videos/1733597096681268/"
,"5","https://pt-br.facebook.com/Localiza/",,,,"true","268",,"543362459038077","1733214756719502","19","Aproveite esta oportunidade imperdível para conhecer um dos principais pontos turísticos de Foz 🎫🎫. Saiba mais e #VaideLocaliza >> https://goo.gl/nR7FmR","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/20453543_1733216603385984_644164134266470400_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=08861d&_nc_ohc=zg_Yd5ZkNg8AX8rovGy&_nc_ht=scontent-iad3-2.xx&oh=00_AfDhUtD6WvTItTw4ahQ7sjqNBVV_novEu55KaqYhMY8-zQ&oe=63BBCA4A","Thursday, July 27, 2017 at 8:00 AM","1501167600000","https://www.facebook.com/543362459038077/posts/1733214756719502",,"https://www.facebook.com/Localiza/videos/1733214756719502/"
,"7","https://pt-br.facebook.com/Localiza/",,,,,"2000","https://goo.gl/LCWY64","543362459038077","1732393836801594","15","Você tem muitas opções para se aventurar por aí. Escolha a sua 😎 #VaideLocaliza","https://scontent-ord5-2.xx.fbcdn.net/v/t45.1600-4/31248885_6111240258974_3116847420130983936_n.png?stp=cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=107&ccb=1-7&_nc_sid=67cdda&_nc_ohc=wlX7YCZhweoAX9Kz9wL&_nc_ht=scontent-ord5-2.xx&oh=00_AfBM2Ns9bpbYM6IR-PuaSsTmayHPsSJSZZgaXFOb6K5ONA&oe=63BAD89B","Thursday, July 27, 2017 at 6:00 AM","1501160400000","https://www.facebook.com/543362459038077/posts/1732393836801594",,"https://www.facebook.com/Localiza/posts/1732393836801594"
,"17","https://pt-br.facebook.com/Localiza/",,,,"true","1100",,"543362459038077","1732312100143101","46","Pensando em curtir as cores e aromas da Explofora em Holambra 🌹🌻🌸🌺? Alugue um carro e #VaideLocaliza #Holambra","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20431952_1732314396809538_2608509805534380032_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=IIEupUDaSjYAX_zW51n&_nc_ht=scontent-ord5-2.xx&oh=00_AfCSsx3Lx9zyRdfnIAHutj7LoJVr2XbEL4DYzfhAVgNATA&oe=63BB1B01","Wednesday, July 26, 2017 at 2:00 PM","1501102800000","https://www.facebook.com/543362459038077/posts/1732312100143101",,"https://www.facebook.com/Localiza/videos/1732312100143101/"
,"36","https://pt-br.facebook.com/Localiza/",,,,"true","1700",,"543362459038077","1731803216860656","116","Sabe aquela lembrança que você tem com seus avós dentro do carro? Conta pra gente nos comentários! #DiadosAvós","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20432385_1731804213527223_7781644252521431040_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=JI224VLfYwgAX88rSxy&_nc_oc=AQkMjXSje3hzA6VPhErm7KkyVB7QBalEQ5S_V_eHsiLHjy_Z6seo4tIngvqptPBhShhOBfGzmQmMvqgNus8mNmZe&_nc_ht=scontent-ord5-2.xx&oh=00_AfAandeAJ2rcR1Yg8Vwt2YbnHgXdkf-Vbae58xNxnM1R9Q&oe=63BBAEC0","Wednesday, July 26, 2017 at 5:38 AM","1501072693000","https://www.facebook.com/543362459038077/posts/1731803216860656",,"https://www.facebook.com/Localiza/videos/1731803216860656/"
,"40","https://pt-br.facebook.com/Localiza/",,,,"true","1500",,"543362459038077","1725080080866303","92","A maior e mais moderna frota da América Latina para você usar quando e onde quiser #VaideLocaliza #150MilCarros","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20425136_1731336660240645_1252275943683129344_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=8dRkFMsWFPQAX-QWQBv&_nc_ht=scontent-ord5-2.xx&oh=00_AfDmQ36rO90_LMxSJ7ZjWARKWful6JGtGmT_qnG32VAzJw&oe=63BAEB07","Friday, July 21, 2017 at 10:51 AM","1500659491000","https://www.facebook.com/543362459038077/posts/1725080080866303",,"https://www.facebook.com/Localiza/videos/1725080080866303/"
,"19","https://pt-br.facebook.com/Localiza/",,,,"true","942",,"543362459038077","1722798511094460","55","Comemorar o dia do amigo é fácil. Difícil é decidir quem vai ser o #MotoristaDaRodada 😉. Vai no JO.KEN.PO? #DiadoAmigo #VaideLocaliza","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20205319_1722799744427670_1209632677984993280_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=KkgHtRB9uwkAX92sEt7&_nc_ht=scontent-ord5-2.xx&oh=00_AfBSjvnqwzQyCWJbGXWkhyC83MKFzneLTSgY1Dd6eCkl1g&oe=63BB2FE2","Thursday, July 20, 2017 at 4:00 AM","1500548400000","https://www.facebook.com/543362459038077/posts/1722798511094460",,"https://www.facebook.com/Localiza/videos/1722798511094460/"
,"31","https://pt-br.facebook.com/Localiza/",,,,"true","702",,"543362459038077","1722714821102829","52","Só a gente tem o Audi A4 Attraction 👏! Aproveite, é muito luxo, esportividade e tecnologia num carro só #NovidadenaFrota #VaideLocaliza. Reserve já >> https://goo.gl/v3rd9Y","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20226822_1722715764436068_8509359008367247360_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=wwt-aqZlmmoAX_rb8ED&_nc_ht=scontent-ord5-2.xx&oh=00_AfBPkGcaSr5SeNFPTEXCfN1cZKzgYnru5oUeVeJX-l3Jhw&oe=63BA493C","Wednesday, July 19, 2017 at 2:02 PM","1500498129000","https://www.facebook.com/543362459038077/posts/1722714821102829",,"https://www.facebook.com/Localiza/videos/1722714821102829/"
,"2","https://pt-br.facebook.com/Localiza/",,,,"true","310","https://goo.gl/8FTEbV","543362459038077","1722608217780156","6","A gente segue seu ritmo. Por isso, nada mais natural do que sermos patrocinadores oficiais do maior festival de dança da América Latina 💃. #VaideLocaliza e conheça o Festival de Dança de Joinville: http://bit.ly/2tgoisY","https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif","Wednesday, July 19, 2017 at 12:17 PM","1500491856000","https://www.facebook.com/543362459038077/posts/1722608217780156",,"https://www.facebook.com/Localiza/posts/1722608217780156"
,"5","https://pt-br.facebook.com/Localiza/",,,,"true","503",,"543362459038077","1721231821251129","28","Lobo Leite, Casa Grande, Lagoa Dourada e Prados são algumas das cidades mineiras que passamos no Caminho Velho. Cada uma mais linda que a outra! Olha só: 👇👏 Lá no Medium tem mais, sabia? Visite: http://bit.ly/2r3m8jr","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20181774_1721232291251082_5473978411942674432_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=ed1892&_nc_ohc=cYNoki4p670AX-GeAlR&_nc_ht=scontent-ord5-2.xx&oh=00_AfAernUOr-8_C-cad12AD2VJZdbT4UMKRezUR_z7SkysQA&oe=63BA89CF","Tuesday, July 18, 2017 at 11:02 AM","1500400973000","https://www.facebook.com/543362459038077/posts/1721231821251129",,"https://www.facebook.com/Localiza/videos/1721231821251129/"
,"58","https://pt-br.facebook.com/Localiza/",,,,"true","2700",,"543362459038077","1719726378068340","262","Cliente Localiza Fidelidade tem benefícios que vão fazer seu coração bater mais forte. Saiba mais no nosso site 💚 #LocalizaFidelidade #VaideLocaliza >> https://goo.gl/vddhLX","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20173785_1719727728068205_7977668071739359232_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=zCv6zehRFbwAX8EyULn&_nc_ht=scontent-ord5-2.xx&oh=00_AfAVmeZiJg4yqXtHPj0rZOBmLk4m49aEhovmT9opXbI8cg&oe=63BB9848","Monday, July 17, 2017 at 6:27 AM","1500298059000","https://www.facebook.com/543362459038077/posts/1719726378068340",,"https://www.facebook.com/Localiza/videos/1719726378068340/"
,"14","https://pt-br.facebook.com/Localiza/",,,,"true","702",,"543362459038077","1716403048400673","40","O inverno chegou. Estamos com você em todos os destinos, inclusive Westeros, acompanhando a nova temporada da sua série favorita  #GoTS7 #WinterIsHere #VaideLocaliza","https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/20108885_1716404495067195_1675288299163353088_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=Mik_slug9HcAX82uxm8&_nc_ht=scontent-ord5-2.xx&oh=00_AfBO0uRcW54GQiCIK_xSb7gQjFAEqnzzgnNYQ5XRMTpFqA&oe=63BB5375","Sunday, July 16, 2017 at 12:00 PM","1500231600000","https://www.facebook.com/543362459038077/posts/1716403048400673",,"https://www.facebook.com/Localiza/videos/1716403048400673/"
,"90","https://pt-br.facebook.com/Localiza/",,,,"true","569",,"543362459038077","1716353691738942","16","Conta pra gente quais destinos você indica para aqueles que são fãs do inverno ☝☃ e quais são os melhores lugares para curtir nosso amado verão ☀ #VaideLocaliza","https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/20131038_1716355148405463_7323715174429360128_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=08861d&_nc_ohc=YeAkzpuRFMgAX8HxpUM&_nc_ht=scontent-lcy1-1.xx&oh=00_AfCAV5ZVGvw2gapx5rr5sNsptIBPQsfIaxfnEIJiw5V-vA&oe=63BB89B7","Friday, 14 July 2017 at 14:05","1500066333000","https://www.facebook.com/543362459038077/posts/1716353691738942",,"https://www.facebook.com/Localiza/videos/1716353691738942/"
,"384","https://pt-br.facebook.com/Localiza/",,,,"true","4200",,"543362459038077","1715121888528789","838","A gente tá de casa nova, num prédio que representa o jeito de ser da Localiza: verde, inovador, tecnológico e protagonista. A nossa nova sede é supermoderna, cheia de espaços verdes e coisas legais. Tá! Imagina conhecer esse novo ambiente de trabalho pela primeira vez, em um carrão, com motorista.  Agora, pensa: se o motorista fosse o CEO da Localiza? Foi o que nosso CEO, Eugênio Mattar, fez ao levar três colaboradores para conhecer a sede às vésperas da nossa mudança. Olha só que demais foi essa carona!   #novasedelocaliza #orgulhodepertencer #sangueverde","https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/20108924_1715186998522278_1972160072205205504_n.jpg?stp=dst-jpg_p280x280&_nc_cat=103&ccb=1-7&_nc_sid=08861d&_nc_ohc=o3BZQaS3ioAAX9q8bTx&_nc_ht=scontent-lcy1-1.xx&oh=00_AfCixZWpGN-8EeOQPTh32XCvdL5uQQLB4rfFiKA3EIPgEQ&oe=63BB19CC","Thursday, 13 July 2017 at 15:43","1499985839000","https://www.facebook.com/543362459038077/posts/1715121888528789",,"https://www.facebook.com/Localiza/videos/1715121888528789/"
,"14","https://pt-br.facebook.com/Localiza/",,,,"true","513",,"543362459038077","1715062481868063","22","KA-CHOW! Não dá pra chegar atrasado no cinema, hein?! #VaideLocaliza que a gente também tem amor pelos Carros #Carros3","https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/20107372_1715066955200949_1336548725358592000_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=GUcdZuEjxksAX8v4b7Q&_nc_ht=scontent-lcy1-1.xx&oh=00_AfChcV5AvVYgZBvbKrADYUH_pbvMUY2Tb7YaiTCnrhxfqw&oe=63BAEC52","Thursday, 13 July 2017 at 13:21","1499977304000","https://www.facebook.com/543362459038077/posts/1715062481868063",,"https://www.facebook.com/Localiza/videos/1715062481868063/"
,"8","https://pt-br.facebook.com/Localiza/",,,,"true","327",,"543362459038077","1714709945236650","18","Tem para os clássicos, para os românticos, para os rebeldes... Para todos os tipos de carros, para todos os tipos de rock´n´roll! Neste Dia do Rock, qual música vai tocar no repeat do seu carro 🤘? Dá uma olhada nas nossas sugestões >> http://spoti.fi/2t6XLlT #DiaMundialdoRock #DiadoRock","https://scontent-lcy1-1.xx.fbcdn.net/v/t15.5256-10/20107413_1714712268569751_8601764572610691072_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=QxNTNPdrVD8AX8LF0-R&_nc_ht=scontent-lcy1-1.xx&oh=00_AfDruP2wEpXyEZ2B0ZEOZOeKihrnMuCJDP08eBQkzfmT1w&oe=63BB5135","Thursday, 13 July 2017 at 07:26","1499955962000","https://www.facebook.com/543362459038077/posts/1714709945236650",,"https://www.facebook.com/Localiza/videos/1714709945236650/"
,"10","https://pt-br.facebook.com/Localiza/",,,,,"978","https://www.facebook.com/Localiza/photos/a.615325211841801/1713587078682270/?type=3","543362459038077","1713587078682270","11","Preparados? Logo mais a gente conta quem são os SORTUDOS que vão pra Cancún nas próximas férias! 👜👨‍👩‍👧‍👦🏝  #VaideLocaliza #MinhasFériasFavoritas >> https://goo.gl/KWTVyR","https://scontent-lcy1-1.xx.fbcdn.net/v/t1.18169-9/19958979_1713587078682270_4613795651808679816_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=c1fRIk5s4AAAX8NtRKl&_nc_ht=scontent-lcy1-1.xx&oh=00_AfDGHKH-RGkxg9OtryzWkYkudnnFKdO3KLN-q_cFtYqv2A&oe=63DD42B3","Wednesday, 12 July 2017 at 12:02","1499886149000","https://www.facebook.com/543362459038077/posts/1713587078682270",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1713587078682270/?type=3"
,,"https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,,"4300","https://goo.gl/FojULw","543362459038077","1713445735363071","11","Como era de se esperar, nossa viagem pelo Caminho Velho rendeu ótimas imagens! Deixamos um gostinho aqui pra vocês verem o quanto a Estrada Real é linda <3. Quer saber mais sobre essa aventura? Fique de olho no nosso Insta e acesse o nosso Medium: https://goo.gl/DTA93g","https://scontent.fmel7-1.fna.fbcdn.net/v/t45.1600-4/30553962_6111240257374_3835624817185259520_n.png?stp=c100.0.600.600a_cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=103&ccb=1-7&_nc_sid=67cdda&_nc_ohc=WsIYIq8fGMkAX9osWL0&_nc_ht=scontent.fmel7-1.fna&oh=00_AfB5bhlJkR1JST1Qx7HLBvVQv-2ESPragpgcVHwIf833AA&oe=63BBB9E9","Wednesday, 12 July 2017 at 09:30","1499877030000","https://www.facebook.com/543362459038077/posts/1713445735363071",,"https://www.facebook.com/Localiza/posts/1713445735363071"
,"191","https://pt-br.facebook.com/Localiza/",,,,,"5600","https://www.facebook.com/Localiza/photos/a.615325211841801/1711282265579418/?type=3","543362459038077","1711282265579418","237","O Filipe Borges publicou um post MUITO legal, contando o que aconteceu com ele na hora de renovar sua CNH. Ele quis tirar a foto sorrindo e não deixaram. Depois de insistir, ele acabou conseguindo e saiu com um sorrisão no rosto! A gente curtiu tanto essa história que vai dar um presente pra ele continuar sorrindo e dirigir feliz. Então, se você conhece o Filipe Borges 👇, compartilhe agora este post com ele. É só ele enviar uma mensagem inbox pra gente para ganhar um fim de semana de carro! 😀😀😀","https://scontent.fmel7-1.fna.fbcdn.net/v/t1.18169-9/19989470_1711282265579418_3202713230176257887_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=ud_B3wIkmHoAX8xBgdQ&_nc_ht=scontent.fmel7-1.fna&oh=00_AfCrftyejdCsYyE9I_YtkXqctPM-hepNZJYPtQgwOOgNeA&oe=63DD6645","Monday, 10 July 2017 at 15:19","1499725173000","https://www.facebook.com/543362459038077/posts/1711282265579418",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1711282265579418/?type=3"
